timestamp,Afvoer toren 3
2021-10-29,0.0
2021-10-30,0.0
2021-10-31,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-06,0.0
2021-11-07,0.0
2021-11-08,0.0
2021-11-09,0.0
2021-11-10,0.0
2021-11-11,0.0
2021-11-12,0.0
2021-11-13,0.0
2021-11-14,0.0
2021-11-15,0.0
2021-11-16,0.0
2021-11-17,0.0
2021-11-18,0.0
2021-11-19,0.0
2021-11-20,0.0
2021-11-21,0.0
2021-11-22,0.0
2021-11-23,0.0
2021-11-24,0.0
2021-11-25,0.0
2021-11-26,0.0
2021-11-27,0.0
2021-11-28,0.0
2021-11-29,0.0
2021-11-30,5.0
2021-12-01,10.0
2021-12-02,10.0
2021-12-03,10.0
2021-12-04,8.0
2021-12-05,3.0
2021-12-06,11.0
2021-12-07,10.0
2021-12-08,10.0
2021-12-09,10.0
2021-12-10,2.0
2021-12-11,3.0
2021-12-12,2.0
2021-12-13,9.0
2021-12-14,10.0
2021-12-15,9.0
2021-12-16,7.0
2021-12-17,9.0
2021-12-18,2.0
2021-12-19,2.0
2021-12-20,9.0
2021-12-21,8.0
2021-12-22,7.0
2021-12-23,7.0
2021-12-24,6.0
2021-12-25,0.0
2021-12-26,2.0
2021-12-27,7.0
2021-12-28,7.0
2021-12-29,7.0
2021-12-30,9.0
2021-12-31,6.0
2022-01-01,2.0
2022-01-02,1.0
2022-01-03,9.0
2022-01-04,8.0
2022-01-05,8.0
2022-01-06,8.0
2022-01-07,11.0
2022-01-08,3.0
2022-01-09,2.0
2022-01-10,19.0
2022-01-11,23.0
2022-01-12,19.0
2022-01-13,23.0
2022-01-14,24.0
2022-01-15,4.0
2022-01-16,2.0
2022-01-17,24.0
2022-01-18,22.0
2022-01-19,24.0
2022-01-20,23.0
2022-01-21,22.0
2022-01-22,3.0
2022-01-23,2.0
2022-01-24,23.0
2022-01-25,25.0
2022-01-26,26.0
2022-01-27,24.0
2022-01-28,23.0
2022-01-29,3.0
2022-01-30,1.0
2022-01-31,24.0
2022-02-01,25.0
2022-02-02,25.0
2022-02-03,25.0
2022-02-04,24.0
2022-02-05,1.0
2022-02-06,1.0
2022-02-07,26.0
2022-02-08,26.0
2022-02-09,25.0
2022-02-10,26.0
2022-02-11,25.0
2022-02-12,4.0
2022-02-13,1.0
2022-02-14,26.0
2022-02-15,31.0
2022-02-16,35.0
2022-02-17,31.0
2022-02-18,13.0
2022-02-19,11.0
2022-02-20,25.0
2022-02-21,77.0
2022-02-22,77.0
2022-02-23,77.0
2022-02-24,78.0
2022-02-25,54.0
2022-02-26,6.0
2022-02-27,1.0
2022-02-28,27.0
2022-03-01,30.0
2022-03-02,28.0
2022-03-03,27.0
2022-03-04,25.0
2022-03-05,2.0
2022-03-06,0.0
2022-03-07,26.0
2022-03-08,29.0
2022-03-09,27.0
2022-03-10,27.0
2022-03-11,24.0
2022-03-12,2.0
2022-03-13,1.0
2022-03-14,25.0
2022-03-15,29.0
2022-03-16,28.0
2022-03-17,31.0
2022-03-18,23.0
2022-03-19,2.0
2022-03-20,2.0
2022-03-21,31.0
2022-03-22,30.0
2022-03-23,28.0
2022-03-24,34.0
2022-03-25,26.0
2022-03-26,4.0
2022-03-27,0.0
2022-03-28,31.0
2022-03-29,29.0
2022-03-30,28.0
2022-03-31,31.0
2022-04-01,24.0
2022-04-02,1.0
2022-04-03,1.0
2022-04-04,31.0
2022-04-05,27.0
2022-04-06,29.0
2022-04-07,33.0
2022-04-08,29.0
2022-04-09,0.0
2022-04-10,7.0
2022-04-11,28.0
2022-04-12,30.0
2022-04-13,28.0
2022-04-14,32.0
2022-04-15,17.0
2022-04-16,1.0
2022-04-17,0.0
2022-04-18,2.0
2022-04-19,30.0
2022-04-20,34.0
2022-04-21,39.0
2022-04-22,34.0
2022-04-23,3.0
2022-04-24,0.0
2022-04-25,36.0
2022-04-26,39.0
2022-04-27,2.0
2022-04-28,34.0
2022-04-29,29.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,42.0
2022-05-03,41.0
2022-05-04,39.0
2022-05-05,42.0
2022-05-06,42.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,43.0
2022-05-10,47.0
2022-05-11,40.0
2022-05-12,39.0
2022-05-13,42.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,47.0
2022-05-17,42.0
2022-05-18,41.0
2022-05-19,45.0
2022-05-20,35.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,32.0
2022-05-24,33.0
2022-05-25,32.0
2022-05-26,0.0
2022-05-27,26.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,37.0
2022-05-31,35.0
2022-06-01,36.0
2022-06-02,36.0
2022-06-03,30.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,36.0
2022-06-08,35.0
2022-06-09,34.0
2022-06-10,29.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,41.0
2022-06-14,31.0
2022-06-15,33.0
2022-06-16,33.0
2022-06-17,27.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,34.0
2022-06-21,34.0
2022-06-22,32.0
2022-06-23,31.0
2022-06-24,29.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,33.0
2022-06-28,42.0
2022-06-29,39.0
2022-06-30,39.0
2022-07-01,27.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,33.0
2022-07-05,34.0
2022-07-06,29.0
2022-07-07,30.0
2022-07-08,28.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,36.0
2022-07-12,41.0
2022-07-13,41.0
2022-07-14,43.0
2022-07-15,34.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,39.0
2022-07-19,44.0
2022-07-20,36.0
2022-07-21,39.0
2022-07-22,37.0
2022-07-23,0.0
2022-07-24,3.0
2022-07-25,36.0
2022-07-26,37.0
2022-07-27,28.0
2022-07-28,28.0
2022-07-29,24.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,29.0
2022-08-02,28.0
2022-08-03,26.0
2022-08-04,30.0
2022-08-05,24.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,29.0
2022-08-09,25.0
2022-08-10,25.0
2022-08-11,28.0
2022-08-12,28.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,29.0
2022-08-16,30.0
2022-08-17,31.0
2022-08-18,27.0
2022-08-19,25.0
2022-08-20,2.0
2022-08-21,0.0
2022-08-22,29.0
2022-08-23,30.0
2022-08-24,31.0
2022-08-25,33.0
2022-08-26,23.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,29.0
2022-08-30,29.0
2022-08-31,32.0
2022-09-01,29.0
2022-09-02,26.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,28.0
2022-09-06,31.0
2022-09-07,29.0
2022-09-08,33.0
2022-09-09,27.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,30.0
2022-09-13,29.0
2022-09-14,27.0
2022-09-15,33.0
2022-09-16,29.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,34.0
2022-09-20,32.0
2022-09-21,32.0
2022-09-22,29.0
2022-09-23,28.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,30.0
2022-09-27,31.0
2022-09-28,33.0
2022-09-29,35.0
2022-09-30,29.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,34.0
2022-10-04,35.0
2022-10-05,35.0
2022-10-06,36.0
2022-10-07,26.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,29.0
2022-10-11,30.0
2022-10-12,32.0
2022-10-13,31.0
2022-10-14,29.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,28.0
2022-10-18,32.0
2022-10-19,34.0
2022-10-20,35.0
2022-10-21,31.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,32.0
2022-10-25,36.0
2022-10-26,34.0
2022-10-27,38.0
2022-10-28,34.0
2022-10-29,3.0
2022-10-30,0.0
2022-10-31,32.0
2022-11-01,33.0
2022-11-02,33.0
2022-11-03,31.0
2022-11-04,35.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,35.0
2022-11-08,38.0
2022-11-09,37.0
2022-11-10,37.0
2022-11-11,31.0
2022-11-12,2.0
2022-11-13,0.0
2022-11-14,38.0
2022-11-15,36.0
2022-11-16,36.0
2022-11-17,24.0
2022-11-18,31.0
2022-11-19,4.0
2022-11-20,0.0
2022-11-21,32.0
2022-11-22,39.0
2022-11-23,38.0
2022-11-24,35.0
2022-11-25,33.0
2022-11-26,8.0
2022-11-27,0.0
2022-11-28,36.0
2022-11-29,37.0
2022-11-30,37.0
2022-12-01,40.0
2022-12-02,34.0
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,41.0
2022-12-06,43.0
2022-12-07,42.0
2022-12-08,41.0
2022-12-09,34.0
2022-12-10,4.0
2022-12-11,0.0
2022-12-12,33.0
2022-12-13,42.0
2022-12-14,35.0
2022-12-15,39.0
2022-12-16,32.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,40.0
2022-12-20,36.0
2022-12-21,35.0
2022-12-22,36.0
2022-12-23,24.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,24.0
2022-12-28,24.0
2022-12-29,25.0
2022-12-30,19.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,29.0
2023-01-03,35.0
2023-01-04,33.0
2023-01-05,34.0
2023-01-06,28.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,36.0
2023-01-10,39.0
2023-01-11,36.0
2023-01-12,38.0
2023-01-13,37.0
2023-01-14,4.0
2023-01-15,0.0
2023-01-16,39.0
2023-01-17,39.0
2023-01-18,39.0
2023-01-19,41.0
2023-01-20,37.0
2023-01-21,2.0
2023-01-22,0.0
2023-01-23,35.0
2023-01-24,38.0
2023-01-25,37.0
2023-01-26,37.0
2023-01-27,32.0
2023-01-28,1.0
2023-01-29,0.0
2023-01-30,35.0
2023-01-31,36.0
2023-02-01,36.0
2023-02-02,39.0
2023-02-03,34.0
2023-02-04,4.0
2023-02-05,0.0
2023-02-06,36.0
2023-02-07,38.0
2023-02-08,35.0
2023-02-09,41.0
2023-02-10,33.0
2023-02-11,3.0
2023-02-12,0.0
2023-02-13,37.0
2023-02-14,39.0
2023-02-15,39.0
2023-02-16,42.0
2023-02-17,38.0
2023-02-18,7.0
2023-02-19,0.0
2023-02-20,36.0
2023-02-21,39.0
2023-02-22,34.0
2023-02-23,36.0
2023-02-24,33.0
2023-02-25,7.0
2023-02-26,0.0
2023-02-27,34.0
2023-02-28,33.0
2023-03-01,36.0
2023-03-02,33.0
2023-03-03,32.0
2023-03-04,0.0
2023-03-05,3.0
2023-03-06,36.0
2023-03-07,38.0
2023-03-08,36.0
2023-03-09,38.0
2023-03-10,34.0
2023-03-11,4.0
2023-03-12,0.0
2023-03-13,33.0
2023-03-14,40.0
2023-03-15,36.0
2023-03-16,41.0
2023-03-17,33.0
2023-03-18,0.0
2023-03-19,0.0
2023-03-20,37.0
2023-03-21,37.0
2023-03-22,42.0
2023-03-23,43.0
2023-03-24,35.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-27,32.0
2023-03-28,38.0
2023-03-29,37.0
2023-03-30,39.0
2023-03-31,36.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,36.0
2023-04-04,37.0
2023-04-05,33.0
2023-04-06,38.0
2023-04-07,21.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,36.0
2023-04-12,35.0
2023-04-13,38.0
2023-04-14,33.0
2023-04-15,0.0
2023-04-16,0.0
2023-04-17,38.0
2023-04-18,36.0
2023-04-19,38.0
2023-04-20,39.0
2023-04-21,39.0
2023-04-22,0.0
2023-04-23,0.0
2023-04-24,40.0
2023-04-25,39.0
2023-04-26,41.0
2023-04-27,0.0
2023-04-28,23.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,41.0
2023-05-02,40.0
2023-05-03,39.0
2023-05-04,40.0
2023-05-05,36.0
2023-05-06,0.0
2023-05-07,0.0
2023-05-08,39.0
2023-05-09,44.0
2023-05-10,29.0
2023-05-11,37.0
2023-05-12,37.0
2023-05-13,0.0
2023-05-14,0.0
2023-05-15,41.0
2023-05-16,44.0
2023-05-17,42.0
2023-05-18,0.0
2023-05-19,27.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,41.0
2023-05-23,38.0
2023-05-24,39.0
2023-05-25,40.0
2023-05-26,33.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,41.0
2023-05-31,39.0
2023-06-01,43.0
2023-06-02,33.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,37.0
2023-06-06,41.0
2023-06-07,43.0
2023-06-08,39.0
2023-06-09,28.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,38.0
2023-06-13,41.0
2023-06-14,39.0
2023-06-15,38.0
2023-06-16,34.0
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,40.0
2023-06-20,42.0
2023-06-21,39.0
2023-06-22,43.0
2023-06-23,33.0
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,37.0
2023-06-27,41.0
2023-06-28,41.0
2023-06-29,42.0
2023-06-30,34.0
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,38.0
2023-07-04,41.0
2023-07-05,41.0
2023-07-06,38.0
2023-07-07,34.0
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,35.0
2023-07-11,38.0
2023-07-12,39.0
2023-07-13,39.0
2023-07-14,27.0
2023-07-15,0.0
2023-07-16,0.0
2023-07-17,39.0
2023-07-18,39.0
2023-07-19,41.0
2023-07-20,36.0
2023-07-21,31.0
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,40.0
2023-07-25,41.0
2023-07-26,38.0
2023-07-27,37.0
2023-07-28,33.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,36.0
2023-08-01,47.0
2023-08-02,36.0
2023-08-03,39.0
2023-08-04,29.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,37.0
2023-08-08,36.0
2023-08-09,37.0
2023-08-10,34.0
2023-08-11,29.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,42.0
2023-08-15,43.0
2023-08-16,41.0
2023-08-17,36.0
2023-08-18,30.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,36.0
2023-08-22,39.0
2023-08-23,37.0
2023-08-24,35.0
2023-08-25,34.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,37.0
2023-08-29,43.0
2023-08-30,37.0
2023-08-31,40.0
2023-09-01,32.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,40.0
2023-09-05,39.0
2023-09-06,38.0
2023-09-07,36.0
2023-09-08,36.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,35.0
2023-09-12,43.0
2023-09-13,41.0
2023-09-14,42.0
2023-09-15,40.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,42.0
2023-09-19,42.0
2023-09-20,38.0
2023-09-21,40.0
2023-09-22,34.0
2023-09-23,1.0
2023-09-24,0.0
2023-09-25,38.0
2023-09-26,47.0
2023-09-27,42.0
2023-09-28,40.0
2023-09-29,38.0
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,42.0
2023-10-03,41.0
2023-10-04,38.0
2023-10-05,42.0
2023-10-06,36.0
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,41.0
2023-10-10,44.0
2023-10-11,42.0
2023-10-12,41.0
2023-10-13,39.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,35.0
2023-10-17,34.0
2023-10-18,41.0
2023-10-19,43.0
2023-10-20,41.0
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,38.0
2023-10-24,44.0
2023-10-25,44.0
2023-10-26,48.0
2023-10-27,38.0
2023-10-28,7.0
2023-10-29,0.0
2023-10-30,43.0
2023-10-31,45.0
2023-11-01,43.0
2023-11-02,43.0
2023-11-03,41.0
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,33.0
2023-11-07,44.0
2023-11-08,45.0
2023-11-09,42.0
2023-11-10,35.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,43.0
2023-11-14,48.0
2023-11-15,46.0
2023-11-16,46.0
2023-11-17,38.0
2023-11-18,0.0
2023-11-19,1.0
2023-11-20,42.0
2023-11-21,45.0
2023-11-22,45.0
2023-11-23,40.0
2023-11-24,38.0
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,38.0
2023-11-28,44.0
2023-11-29,40.0
2023-11-30,37.0
2023-12-01,35.0
2023-12-02,1.0
2023-12-03,0.0
2023-12-04,44.0
2023-12-05,29.0
2023-12-06,41.0
2023-12-07,42.0
2023-12-08,37.0
2023-12-09,0.0
2023-12-10,4.0
2023-12-11,45.0
2023-12-12,47.0
2023-12-13,41.0
2023-12-14,43.0
2023-12-15,35.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,39.0
2023-12-19,44.0
2023-12-20,39.0
2023-12-21,39.0
2023-12-22,27.0
2023-12-23,3.0
2023-12-24,4.0
2023-12-25,0.0
2023-12-26,1.0
2023-12-27,31.0
2023-12-28,29.0
2023-12-29,23.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,34.0
2024-01-03,34.0
2024-01-04,35.0
2024-01-05,32.0
2024-01-06,1.0
2024-01-07,0.0
2024-01-08,38.0
2024-01-09,42.0
2024-01-10,35.0
2024-01-11,41.0
2024-01-12,38.0
2024-01-13,1.0
2024-01-14,0.0
2024-01-15,42.0
2024-01-16,41.0
2024-01-17,40.0
2024-01-18,40.0
2024-01-19,33.0
2024-01-20,0.0
2024-01-21,3.0
2024-01-22,27.0
2024-01-23,43.0
2024-01-24,43.0
2024-01-25,46.0
2024-01-26,34.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,42.0
2024-01-30,46.0
2024-01-31,39.0
2024-02-01,39.0
2024-02-02,32.0
2024-02-03,0.0
2024-02-04,3.0
2024-02-05,38.0
2024-02-06,42.0
2024-02-07,43.0
2024-02-08,43.0
2024-02-09,35.0
2024-02-10,1.0
2024-02-11,0.0
2024-02-12,42.0
2024-02-13,44.0
2024-02-14,41.0
2024-02-15,45.0
2024-02-16,35.0
2024-02-17,0.0
2024-02-18,3.0
2024-02-19,37.0
2024-02-20,42.0
2024-02-21,25.0
2024-02-22,43.0
2024-02-23,36.0
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,37.0
2024-02-27,43.0
2024-02-28,42.0
2024-02-29,45.0
2024-03-01,41.0
2024-03-02,0.0
2024-03-03,1.0
2024-03-04,39.0
2024-03-05,45.0
2024-03-06,44.0
2024-03-07,44.0
2024-03-08,38.0
2024-03-09,0.0
2024-03-10,0.0
2024-03-11,40.0
2024-03-12,47.0
2024-03-13,43.0
2024-03-14,37.0
2024-03-15,20.0
2024-03-16,0.0
2024-03-17,0.0
2024-03-18,39.0
2024-03-19,48.0
2024-03-20,44.0
2024-03-21,45.0
2024-03-22,41.0
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,44.0
2024-03-26,47.0
2024-03-27,44.0
2024-03-28,44.0
2024-03-29,23.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,45.0
2024-04-03,41.0
2024-04-04,42.0
2024-04-05,39.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,41.0
2024-04-09,48.0
2024-04-10,40.0
2024-04-11,45.0
2024-04-12,37.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,43.0
2024-04-16,46.0
2024-04-17,42.0
2024-04-18,44.0
2024-04-19,38.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,42.0
2024-04-23,43.0
2024-04-24,38.0
2024-04-25,41.0
2024-04-26,38.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,43.0
2024-04-30,42.0
2024-05-01,45.0
2024-05-02,38.0
2024-05-03,36.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,41.0
2024-05-07,42.0
2024-05-08,42.0
2024-05-09,1.0
2024-05-10,28.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,43.0
2024-05-14,41.0
2024-05-15,44.0
2024-05-16,44.0
2024-05-17,39.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,1.0
2024-05-21,42.0
2024-05-22,47.0
2024-05-23,44.0
2024-05-24,34.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,38.0
2024-05-28,36.0
2024-05-29,39.0
2024-05-30,43.0
2024-05-31,37.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,41.0
2024-06-04,43.0
2024-06-05,40.0
2024-06-06,36.0
2024-06-07,38.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,41.0
2024-06-11,47.0
2024-06-12,45.0
2024-06-13,44.0
2024-06-14,37.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,40.0
2024-06-18,43.0
2024-06-19,42.0
2024-06-20,44.0
2024-06-21,38.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,43.0
2024-06-25,44.0
2024-06-26,39.0
2024-06-27,43.0
2024-06-28,35.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,36.0
2024-07-02,41.0
2024-07-03,43.0
2024-07-04,43.0
2024-07-05,35.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,40.0
2024-07-09,43.0
2024-07-10,38.0
2024-07-11,42.0
2024-07-12,36.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,39.0
2024-07-16,39.0
2024-07-17,40.0
2024-07-18,39.0
2024-07-19,36.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,35.0
2024-07-23,42.0
2024-07-24,39.0
2024-07-25,40.0
2024-07-26,34.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,33.0
2024-07-30,34.0
2024-07-31,34.0
2024-08-01,33.0
2024-08-02,27.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,35.0
2024-08-06,36.0
2024-08-07,35.0
2024-08-08,34.0
2024-08-09,33.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,35.0
2024-08-13,40.0
2024-08-14,40.0
2024-08-15,36.0
2024-08-16,29.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,36.0
2024-08-20,38.0
2024-08-21,38.0
2024-08-22,38.0
2024-08-23,34.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,36.0
2024-08-27,42.0
2024-08-28,36.0
2024-08-29,40.0
2024-08-30,31.0
2024-08-31,0.0
2024-09-01,0.0
2024-09-02,39.0
2024-09-03,41.0
2024-09-04,42.0
2024-09-05,39.0
2024-09-06,37.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,38.0
2024-09-10,40.0
2024-09-11,40.0
2024-09-12,44.0
2024-09-13,32.0
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,37.0
2024-09-17,41.0
2024-09-18,40.0
2024-09-19,37.0
2024-09-20,39.0
2024-09-21,0.0
2024-09-22,0.0
2024-09-23,42.0
2024-09-24,43.0
2024-09-25,41.0
2024-09-26,44.0
2024-09-27,35.0
2024-09-28,0.0
2024-09-29,0.0
2024-09-30,41.0
2024-10-01,44.0
2024-10-02,40.0
2024-10-03,43.0
2024-10-04,39.0
2024-10-05,1.0
2024-10-06,0.0
2024-10-07,43.0
2024-10-08,43.0
2024-10-09,41.0
2024-10-10,45.0
2024-10-11,34.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,38.0
2024-10-15,43.0
2024-10-16,38.0
2024-10-17,38.0
2024-10-18,37.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,36.0
2024-10-22,40.0
2024-10-23,40.0
2024-10-24,42.0
2024-10-25,37.0
2024-10-26,4.0
2024-10-27,1.0
2024-10-28,34.0
2024-10-29,40.0
2024-10-30,40.0
2024-10-31,39.0
2024-11-01,36.0
2024-11-02,1.0
2024-11-03,6.0
2024-11-04,35.0
2024-11-05,43.0
2024-11-06,46.0
2024-11-07,46.0
2024-11-08,35.0
2024-11-09,1.0
2024-11-10,3.0
2024-11-11,42.0
2024-11-12,45.0
2024-11-13,40.0
2024-11-14,35.0
2024-11-15,38.0
2024-11-16,2.0
2024-11-17,0.0
2024-11-18,38.0
2024-11-19,42.0
2024-11-20,33.0
2024-11-21,41.0
2024-11-22,34.0
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,41.0
2024-11-26,43.0
2024-11-27,40.0
2024-11-28,46.0
2024-11-29,41.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,44.0
2024-12-03,47.0
2024-12-04,47.0
2024-12-05,42.0
2024-12-06,38.0
2024-12-07,1.0
2024-12-08,0.0
2024-12-09,45.0
2024-12-10,45.0
2024-12-11,45.0
2024-12-12,45.0
2024-12-13,34.0
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,40.0
2024-12-17,43.0
2024-12-18,42.0
2024-12-19,38.0
2024-12-20,33.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,33.0
2024-12-24,23.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,17.0
